race_id,馬番,評価,評価スコア
202506040209,10,B,2.0
202506040209,11,B,2.0
202506040209,12,B,2.0
202506040209,13,B,2.0
202506040209,14,B,2.0
202506040209,15,B,2.0
202506040209,16,B,2.0
202506040210,1,B,2.0
202506040210,2,A,3.0
202506040210,3,B,2.0
202506040210,4,B,2.0
202506040210,5,C,1.0
202506040210,6,B,2.0
202506040210,7,B,2.0
202506040210,8,B,2.0
202506040210,9,B,2.0
202506040210,10,B,2.0
202506040210,11,C,1.0
202506040210,12,B,2.0
202506040210,13,C,1.0
202506040211,1,B,2.0
202506040211,2,B,2.0
202506040211,3,B,2.0
202506040211,4,A,3.0
202506040211,5,B,2.0
202506040211,6,B,2.0
202506040211,7,B,2.0
202506040211,8,B,2.0
202506040211,9,B,2.0
202506040211,10,B,2.0
202506040211,11,B,2.0
202506040211,12,B,2.0
202506040211,13,B,2.0
202506040212,1,B,2.0
202506040212,3,C,1.0
202506040212,5,B,2.0
202506040212,6,B,2.0
202506040212,7,C,1.0
202506040212,8,B,2.0
202506040212,9,B,2.0
202506040212,10,C,1.0
202506040212,11,B,2.0
202506040212,12,B,2.0
202506040212,13,C,1.0
202506040212,14,B,2.0
202506040212,15,B,2.0
202506040212,16,C,1.0
202506040301,1,C,1.0
202506040301,2,C,1.0
202506040301,3,B,2.0
202506040301,4,C,1.0
202506040301,5,C,1.0
202506040301,6,C,1.0
202506040301,7,C,1.0
202506040301,8,B,2.0
202506040301,9,C,1.0
202506040301,10,C,1.0
202506040301,11,B,2.0
202506040302,1,C,1.0
202506040302,2,C,1.0
202506040302,3,B,2.0
202506040302,4,B,2.0
202506040302,5,C,1.0
202506040302,7,B,2.0
202506040302,8,B,2.0
202506040302,9,C,1.0
202506040302,10,B,2.0
202506040302,11,B,2.0
202506040303,1,C,1.0
202506040303,4,B,2.0
202506040303,5,C,1.0
202506040303,6,C,1.0
202506040303,7,B,2.0
202506040303,8,B,2.0
202506040303,9,B,2.0
202506040303,10,C,1.0
202506040303,11,B,2.0
202506040303,12,B,2.0
202506040303,13,B,2.0
202506040303,15,B,2.0
202506040303,16,B,2.0
202506040304,1,C,1.0
202506040304,2,B,2.0
202506040304,3,C,1.0
202506040304,4,B,2.0
202506040304,5,B,2.0
202506040304,6,B,2.0
202506040304,7,B,2.0
202506040304,8,B,2.0
202506040304,9,B,2.0
202506040304,10,B,2.0
202506040304,11,B,2.0
202506040304,12,B,2.0
202506040304,13,B,2.0
202506040305,1,C,1.0
202506040305,2,B,2.0
202506040305,3,B,2.0
202506040305,4,C,1.0
202506040305,5,B,2.0
202506040305,6,C,1.0
202506040305,7,C,1.0
202506040305,8,C,1.0
202506040305,10,C,1.0
202506040305,11,B,2.0
202506040305,12,C,1.0
202506040305,14,C,1.0
202506040305,15,C,1.0
202506040305,16,B,2.0
202506040306,1,B,2.0
202506040306,2,C,1.0
202506040306,3,B,2.0
202506040306,4,C,1.0
202506040306,5,C,1.0
202506040306,6,B,2.0
202506040306,7,C,1.0
202506040306,8,C,1.0
202506040306,9,C,1.0
202506040307,1,B,2.0
202506040307,2,B,2.0
202506040307,3,C,1.0
202506040307,5,B,2.0
202506040307,7,B,2.0
202506040307,8,C,1.0
202506040307,9,C,1.0
202506040307,10,C,1.0
202506040307,11,B,2.0
202506040307,12,C,1.0
202506040307,13,B,2.0
202506040307,14,B,2.0
202506040307,15,B,2.0
202506040308,2,B,2.0
202506040308,3,B,2.0
202506040308,4,B,2.0
202506040308,5,C,1.0
202506040308,6,C,1.0
202506040308,7,C,1.0
202506040308,8,C,1.0
202506040308,9,C,1.0
202506040308,10,C,1.0
202506040308,11,B,2.0
202506040308,12,C,1.0
202506040308,13,B,2.0
202506040308,14,C,1.0
202506040308,15,B,2.0
202506040308,16,B,2.0
202506040309,1,B,2.0
202506040309,2,C,1.0
202506040309,3,C,1.0
202506040309,4,B,2.0
202506040309,5,C,1.0
202506040309,6,C,1.0
202506040309,7,B,2.0
202506040309,8,B,2.0
202506040309,11,B,2.0
202506040310,1,B,2.0
202506040310,2,B,2.0
202506040310,3,B,2.0
202506040310,4,C,1.0
202506040310,5,B,2.0
202506040310,6,B,2.0
202506040310,7,B,2.0
202506040310,8,B,2.0
202506040310,9,B,2.0
202506040310,10,B,2.0
202506040311,1,B,2.0
202506040311,2,C,1.0
202506040311,3,C,1.0
202506040311,4,B,2.0
202506040311,5,C,1.0
202506040311,6,B,2.0
202506040311,7,B,2.0
202506040311,8,B,2.0
202506040311,9,C,1.0
202506040311,10,C,1.0
202506040312,1,C,1.0
202506040312,2,C,1.0
202506040312,3,B,2.0
202506040312,4,C,1.0
202506040312,5,B,2.0
202506040312,6,C,1.0
202506040312,7,C,1.0
202506040312,8,B,2.0
202506040312,9,B,2.0
202506040312,10,B,2.0
202506040312,11,B,2.0
202506040312,12,C,1.0
202506040312,13,C,1.0
202506040312,14,B,2.0
202506040312,16,C,1.0
202506040401,1,B,2.0
202506040401,3,C,1.0
202506040401,4,C,1.0
202506040401,5,C,1.0
202506040401,6,C,1.0
202506040401,7,B,2.0
202506040401,8,B,2.0
202506040401,9,C,1.0
202506040402,1,C,1.0
202506040402,2,B,2.0
202506040402,3,B,2.0
202506040402,5,B,2.0
202506040402,6,C,1.0
202506040402,7,C,1.0
202506040402,8,C,1.0
202506040402,10,C,1.0
202506040402,11,B,2.0
202506040402,12,C,1.0
202506040402,13,B,2.0
202506040402,14,C,1.0
202506040402,15,C,1.0
202506040402,16,C,1.0
202506040403,1,B,2.0
202506040403,2,C,1.0
202506040403,3,B,2.0
202506040403,4,B,2.0
202506040403,5,C,1.0
202506040403,6,C,1.0
202506040403,7,B,2.0
202506040403,8,B,2.0
202506040403,9,C,1.0
202506040403,10,C,1.0
202506040403,11,C,1.0
202506040403,12,B,2.0
202506040403,13,C,1.0
202506040403,14,B,2.0
202506040404,1,B,2.0
202506040404,2,C,1.0
202506040404,3,C,1.0
202506040404,4,C,1.0
202506040404,5,C,1.0
202506040404,6,C,1.0
202506040404,7,B,2.0
202506040404,8,B,2.0
202506040404,9,C,1.0
202506040404,10,C,1.0
202506040404,11,B,2.0
202506040405,1,C,1.0
202506040405,3,B,2.0
202506040405,4,B,2.0
202506040405,5,C,1.0
202506040405,6,A,3.0
202506040405,7,C,1.0
202506040405,8,B,2.0
202506040405,9,B,2.0
202506040405,10,C,1.0
202506040406,1,B,2.0
202506040406,3,B,2.0
202506040406,4,B,2.0
202506040406,6,C,1.0
202506040406,7,C,1.0
202506040406,8,B,2.0
202506040406,9,C,1.0
202506040406,11,B,2.0
202506040406,12,C,1.0
202506040406,14,B,2.0
202506040406,15,C,1.0
202506040407,1,B,2.0
202506040407,2,C,1.0
202506040407,3,C,1.0
202506040407,4,C,1.0
202506040407,5,B,2.0
202506040407,6,C,1.0
202506040407,7,C,1.0
202506040407,8,B,2.0
202506040407,9,B,2.0
202506040407,10,B,2.0
202506040407,11,B,2.0
202506040407,12,B,2.0
202506040407,13,B,2.0
202506040407,14,B,2.0
202506040407,15,C,1.0
202506040407,16,B,2.0
202506040407,17,B,2.0
202506040407,18,B,2.0
202506040408,1,C,1.0
202506040408,2,B,2.0
202506040408,3,C,1.0
202506040408,4,C,1.0
202506040408,5,C,1.0
202506040408,6,B,2.0
202506040408,7,B,2.0
202506040408,8,C,1.0
202506040408,9,B,2.0
202506040408,10,C,1.0
202506040408,11,B,2.0
202506040408,12,B,2.0
202506040408,13,B,2.0
202506040408,14,B,2.0
202506040408,15,B,2.0
202506040408,16,B,2.0
202506040409,1,B,2.0
202506040409,2,B,2.0
202506040409,3,B,2.0
202506040409,4,B,2.0
202506040409,5,C,1.0
202506040409,6,B,2.0
202506040409,7,B,2.0
202506040409,8,C,1.0
202506040410,1,B,2.0
202506040410,2,C,1.0
202506040410,3,C,1.0
202506040410,4,B,2.0
202506040410,5,B,2.0
202506040410,6,B,2.0
202506040410,7,C,1.0
202506040410,8,C,1.0
202506040410,9,C,1.0
202506040410,10,C,1.0
202506040410,11,B,2.0
202506040410,12,B,2.0
202506040410,13,B,2.0
202506040411,1,C,1.0
202506040411,2,B,2.0
202506040411,3,B,2.0
202506040411,4,B,2.0
202506040411,5,C,1.0
202506040411,6,B,2.0
202506040411,7,B,2.0
202506040411,8,B,2.0
202506040411,9,B,2.0
202506040411,10,C,1.0
202506040411,11,B,2.0
202506040411,12,B,2.0
202506040411,13,B,2.0
202506040411,14,C,1.0
202506040411,15,B,2.0
202506040411,16,B,2.0
202506040412,1,B,2.0
202506040412,2,B,2.0
202506040412,3,B,2.0
202506040412,4,B,2.0
202506040412,5,B,2.0
202506040412,6,C,1.0
202506040412,7,B,2.0
202506040412,8,C,1.0
202506040412,9,C,1.0
202506040412,10,C,1.0
202506040412,11,B,2.0
202506040412,12,B,2.0
202506040412,13,C,1.0
202506040412,14,B,2.0
202506040412,15,B,2.0
202506040412,16,C,1.0
202506040501,1,C,1.0
202506040501,3,B,2.0
202506040501,4,B,2.0
202506040501,5,C,1.0
202506040501,6,B,2.0
202506040501,7,C,1.0
202506040501,8,C,1.0
202506040501,9,C,1.0
202506040501,10,C,1.0
202506040501,12,B,2.0
202506040501,13,C,1.0
202506040501,14,C,1.0
202506040501,15,C,1.0
202506040501,16,C,1.0
202506040502,2,B,2.0
202506040502,3,B,2.0
202506040502,4,B,2.0
202506040502,5,C,1.0
202506040502,6,C,1.0
202506040502,7,B,2.0
202506040502,8,B,2.0
202506040502,9,C,1.0
202506040502,10,C,1.0
202506040503,1,C,1.0
202506040503,2,B,2.0
202506040503,3,B,2.0
202506040503,4,C,1.0
202506040503,5,C,1.0
202506040503,6,B,2.0
202506040503,7,B,2.0
202506040503,9,B,2.0
202506040503,10,C,1.0
202506040503,11,C,1.0
202506040503,13,C,1.0
202506040503,14,B,2.0
202506040503,15,B,2.0
202506040503,16,B,2.0
202506040504,1,C,1.0
202506040504,2,B,2.0
202506040504,4,B,2.0
202506040504,5,B,2.0
202506040504,6,C,1.0
202506040504,7,C,1.0
202506040504,8,B,2.0
202506040504,9,C,1.0
202506040504,10,B,2.0
202506040504,11,C,1.0
202506040504,12,C,1.0
202506040504,13,B,2.0
202506040504,14,C,1.0
202506040504,15,C,1.0
202506040505,1,B,2.0
202506040505,2,B,2.0
202506040505,3,C,1.0
202506040505,4,B,2.0
202506040505,5,C,1.0
202506040505,6,C,1.0
202506040505,7,B,2.0
202506040505,8,C,1.0
202506040505,9,C,1.0
202506040505,10,B,2.0
202506040505,11,C,1.0
202506040505,12,B,2.0
202506040505,13,C,1.0
202506040506,1,C,1.0
202506040506,2,B,2.0
202506040506,3,B,2.0
202506040506,4,B,2.0
202506040506,5,C,1.0
202506040506,6,C,1.0
202506040506,7,B,2.0
202506040506,8,C,1.0
202506040506,9,C,1.0
202506040506,10,B,2.0
202506040506,11,B,2.0
202506040507,1,C,1.0
202506040507,2,C,1.0
202506040507,3,B,2.0
202506040507,4,C,1.0
202506040507,5,B,2.0
202506040507,6,B,2.0
202506040507,7,B,2.0
202506040507,8,B,2.0
202506040507,9,B,2.0
202506040507,10,B,2.0
202506040507,11,B,2.0
202506040507,12,C,1.0
202506040507,13,B,2.0
202506040507,14,B,2.0
202506040507,15,C,1.0
202506040507,16,B,2.0
202506040508,1,C,1.0
202506040508,2,C,1.0
202506040508,3,B,2.0
202506040508,5,B,2.0
202506040508,6,C,1.0
202506040508,7,C,1.0
202506040508,9,B,2.0
202506040508,10,B,2.0
202506040508,11,C,1.0
202506040508,12,B,2.0
202506040508,13,C,1.0
202506040508,14,C,1.0
202506040509,1,B,2.0
202506040509,2,B,2.0
202506040509,3,B,2.0
202506040509,4,B,2.0
202506040509,6,C,1.0
202506040509,7,B,2.0
202506040509,8,C,1.0
202506040509,9,C,1.0
202506040509,10,B,2.0
202506040509,11,C,1.0
202506040510,1,B,2.0
202506040510,2,B,2.0
202506040510,3,C,1.0
202506040510,4,B,2.0
202506040510,5,B,2.0
202506040510,6,B,2.0
202506040510,7,B,2.0
202506040510,8,B,2.0
202506040510,9,B,2.0
202506040511,1,B,2.0
202506040511,2,B,2.0
202506040511,3,B,2.0
202506040511,4,B,2.0
202506040511,5,B,2.0
202506040511,6,B,2.0
202506040511,7,B,2.0
202506040511,8,B,2.0
202506040511,9,C,1.0
202506040511,10,B,2.0
202506040511,11,C,1.0
202506040511,12,B,2.0
202506040512,1,B,2.0
202506040512,2,C,1.0
202506040512,3,C,1.0
202506040512,4,C,1.0
202506040512,5,B,2.0
202506040512,6,B,2.0
202506040512,7,C,1.0
202506040512,8,C,1.0
202506040512,9,B,2.0
202506040512,10,C,1.0
202506040512,12,C,1.0
202506040512,13,B,2.0
202506040512,14,C,1.0
202506040512,15,C,1.0
202506040512,16,C,1.0
202506040601,1,B,2.0
202506040601,2,B,2.0
202506040601,3,C,1.0
202506040601,4,C,1.0
202506040601,5,C,1.0
202506040601,6,B,2.0
202506040601,8,C,1.0
202506040601,9,C,1.0
202506040601,10,C,1.0
202506040601,11,C,1.0
202506040601,12,C,1.0
202506040601,13,C,1.0
202506040602,1,C,1.0
202506040602,2,B,2.0
202506040602,3,C,1.0
202506040602,4,C,1.0
202506040602,5,C,1.0
202506040602,6,B,2.0
202506040602,7,C,1.0
202506040602,8,C,1.0
202506040602,9,C,1.0
202506040602,11,B,2.0
202506040602,12,A,3.0
202506040602,13,C,1.0
202506040602,14,B,2.0
202506040603,1,C,1.0
202506040603,2,C,1.0
202506040603,3,C,1.0
202506040603,4,C,1.0
202506040603,5,B,2.0
202506040603,6,C,1.0
202506040603,7,C,1.0
202506040603,8,B,2.0
202506040603,9,B,2.0
202506040603,10,B,2.0
202506040603,11,C,1.0
202506040603,12,B,2.0
202506040603,13,B,2.0
202506040603,14,C,1.0
202506040603,15,C,1.0
202506040603,16,B,2.0
202506040604,1,C,1.0
202506040604,2,C,1.0
202506040604,3,C,1.0
202506040604,4,C,1.0
202506040604,5,B,2.0
202506040604,6,C,1.0
202506040604,8,B,2.0
202506040604,9,B,2.0
202506040604,10,C,1.0
202506040605,1,B,2.0
202506040605,2,B,2.0
202506040605,3,A,3.0
202506040605,4,C,1.0
202506040605,5,C,1.0
202506040605,6,B,2.0
202506040605,7,B,2.0
202506040605,8,C,1.0
202506040605,9,B,2.0
202506040605,10,C,1.0
202506040605,11,C,1.0
202506040605,12,C,1.0
202506040605,13,C,1.0
202506040605,14,C,1.0
202506040605,15,C,1.0
202506040605,16,B,2.0
202506040606,1,C,1.0
202506040606,2,C,1.0
202506040606,3,B,2.0
202506040606,4,C,1.0
202506040606,5,C,1.0
202506040606,6,C,1.0
202506040606,7,B,2.0
202506040606,8,C,1.0
202506040606,10,B,2.0
202506040606,11,C,1.0
202506040607,1,C,1.0
202506040607,2,B,2.0
202506040607,3,B,2.0
202506040607,4,C,1.0
202506040607,5,A,3.0
202506040607,6,B,2.0
202506040607,7,C,1.0
202506040607,8,C,1.0
202506040607,9,C,1.0
202506040607,11,B,2.0
202506040607,12,C,1.0
202506040607,13,C,1.0
202506040607,14,B,2.0
202506040607,15,B,2.0
202506040607,16,C,1.0
202506040607,17,B,2.0
202506040608,1,B,2.0
202506040608,2,C,1.0
202506040608,3,B,2.0
202506040608,4,C,1.0
202506040608,5,B,2.0
202506040608,6,B,2.0
202506040608,8,C,1.0
202506040608,9,B,2.0
202506040608,10,B,2.0
202506040608,11,C,1.0
202506040608,12,B,2.0
202506040608,13,B,2.0
202506040608,14,C,1.0
202506040608,15,C,1.0
202506040608,16,C,1.0
202506040609,1,B,2.0
202506040609,2,B,2.0
202506040609,3,C,1.0
202506040609,4,B,2.0
202506040609,5,C,1.0
202506040609,6,B,2.0
202506040609,7,C,1.0
202506040609,8,C,1.0
202506040609,9,C,1.0
202506040609,10,B,2.0
202506040609,11,B,2.0
202506040609,12,B,2.0
202506040609,13,B,2.0
202506040610,1,B,2.0
202506040610,2,C,1.0
202506040610,3,C,1.0
202506040610,4,B,2.0
202506040610,5,C,1.0
202506040610,6,C,1.0
202506040610,7,C,1.0
202506040610,9,C,1.0
202506040611,1,C,1.0
202506040611,2,B,2.0
202506040611,3,B,2.0
202506040611,4,C,1.0
202506040611,5,B,2.0
202506040611,6,C,1.0
202506040611,7,B,2.0
202506040611,8,B,2.0
202506040611,9,C,1.0
202506040611,10,B,2.0
202506040611,11,B,2.0
202506040611,12,C,1.0
202506040611,13,B,2.0
202506040611,14,B,2.0
202506040611,15,C,1.0
202506040612,1,C,1.0
202506040612,2,C,1.0
202506040612,3,B,2.0
202506040612,4,C,1.0
202506040612,5,B,2.0
202506040612,6,B,2.0
202506040612,7,B,2.0
202506040612,8,B,2.0
202506040612,9,B,2.0
202506040612,10,C,1.0
202506040612,11,B,2.0
202506040612,12,B,2.0
202506040612,13,B,2.0
202506040612,14,C,1.0
202506040612,15,B,2.0
202506040612,16,B,2.0
202506040701,1,B,2.0
202506040701,3,C,1.0
202506040701,4,C,1.0
202506040701,5,B,2.0
202506040701,6,C,1.0
202506040701,7,C,1.0
202506040701,8,C,1.0
202506040701,10,C,1.0
202506040701,11,B,2.0
202506040701,12,C,1.0
202506040701,13,C,1.0
202506040701,14,C,1.0
202506040701,15,B,2.0
202506040701,16,C,1.0
202506040702,2,C,1.0
202506040702,3,C,1.0
202506040702,4,B,2.0
202506040702,5,C,1.0
202506040702,6,C,1.0
202506040702,7,C,1.0
202506040702,8,B,2.0
202506040702,10,C,1.0
202506040702,11,C,1.0
202506040702,12,C,1.0
202506040702,13,B,2.0
202506040702,14,C,1.0
202506040702,15,C,1.0
202506040702,16,C,1.0
202506040703,1,C,1.0
202506040703,2,C,1.0
202506040703,3,A,3.0
202506040703,4,B,2.0
202506040703,5,B,2.0
202506040703,6,B,2.0
202506040703,7,C,1.0
202506040703,8,B,2.0
202506040703,10,C,1.0
202506040704,1,C,1.0
202506040704,2,B,2.0
202506040704,3,B,2.0
202506040704,4,C,1.0
202506040704,5,C,1.0
202506040704,6,C,1.0
202506040704,7,B,2.0
202506040704,8,C,1.0
202506040704,9,C,1.0
202506040704,10,C,1.0
202506040704,11,C,1.0
202506040704,12,B,2.0
202506040704,13,B,2.0
202506040704,14,C,1.0
202506040704,15,C,1.0
202506040704,16,B,2.0
202506040705,1,C,1.0
202506040705,2,B,2.0
202506040705,3,C,1.0
202506040705,4,B,2.0
202506040705,5,C,1.0
202506040705,6,C,1.0
202506040705,7,B,2.0
202506040705,8,C,1.0
202506040705,9,B,2.0
202506040705,10,C,1.0
202506040706,1,C,1.0
202506040706,4,B,2.0
202506040706,5,C,1.0
202506040706,6,C,1.0
202506040706,7,B,2.0
202506040706,8,C,1.0
202506040706,9,C,1.0
202506040706,10,B,2.0
202506040706,11,C,1.0
202506040706,13,C,1.0
202506040706,14,B,2.0
202506040706,15,C,1.0
202506040707,1,C,1.0
202506040707,2,C,1.0
202506040707,3,C,1.0
202506040707,4,C,1.0
202506040707,5,B,2.0
202506040707,6,B,2.0
202506040707,7,C,1.0
202506040707,8,B,2.0
202506040707,10,B,2.0
202506040707,11,C,1.0
202506040707,12,C,1.0
202506040707,13,C,1.0
202506040707,14,B,2.0
202506040707,16,A,3.0
202506040708,1,B,2.0
202506040708,2,C,1.0
202506040708,3,B,2.0
202506040708,4,B,2.0
202506040708,5,C,1.0
202506040708,6,C,1.0
202506040708,7,B,2.0
202506040708,8,C,1.0
202506040708,9,B,2.0
202506040708,10,B,2.0
202506040708,11,B,2.0
202506040708,12,B,2.0
202506040708,13,B,2.0
202506040708,14,C,1.0
202506040708,15,B,2.0
202506040708,16,C,1.0
202506040709,1,B,2.0
202506040709,2,B,2.0
202506040709,3,B,2.0
202506040709,4,B,2.0
202506040709,5,C,1.0
202506040709,6,B,2.0
202506040709,7,B,2.0
202506040709,8,B,2.0
202506040709,9,C,1.0
202506040710,1,C,1.0
202506040710,2,B,2.0
202506040710,3,B,2.0
202506040710,4,C,1.0
202506040710,5,B,2.0
202506040710,6,C,1.0
202506040710,7,C,1.0
202506040710,8,B,2.0
202506040710,9,B,2.0
202506040710,10,B,2.0
202506040710,11,C,1.0
202506040710,12,B,2.0
202506040710,13,C,1.0
202506040710,14,B,2.0
202506040710,15,B,2.0
202506040710,16,B,2.0
202506040711,1,B,2.0
202506040711,2,B,2.0
202506040711,3,C,1.0
202506040711,4,B,2.0
202506040711,5,B,2.0
202506040711,6,B,2.0
202506040711,7,B,2.0
202506040711,8,B,2.0
202506040711,9,B,2.0
202506040711,10,B,2.0
202506040711,11,C,1.0
202506040712,1,C,1.0
202506040712,2,B,2.0
202506040712,3,C,1.0
202506040712,4,C,1.0
202506040712,5,B,2.0
202506040712,6,B,2.0
202506040712,7,B,2.0
202506040712,8,B,2.0
202506040712,9,B,2.0
202506040712,10,C,1.0
202506040712,11,C,1.0
202506040712,12,B,2.0
202506040712,13,C,1.0
202506040712,14,B,2.0
202506040712,15,B,2.0
202506040712,16,B,2.0
202506040801,1,B,2.0
202506040801,2,B,2.0
202506040801,3,C,1.0
202506040801,4,B,2.0
202506040801,5,C,1.0
202506040801,6,C,1.0
202506040801,7,B,2.0
202506040801,8,B,2.0
202506040801,9,C,1.0
202506040801,10,C,1.0
202506040801,11,B,2.0
202506040802,1,C,1.0
202506040802,2,B,2.0
202506040802,3,B,2.0
202506040802,4,B,2.0
202506040802,5,B,2.0
202506040802,6,B,2.0
202506040802,7,B,2.0
202506040802,8,B,2.0
202506040802,9,B,2.0
202506040802,10,C,1.0
202506040802,11,C,1.0
202506040802,12,C,1.0
202506040802,13,B,2.0
202506040802,14,B,2.0
202506040802,16,B,2.0
202506040803,2,C,1.0
202506040803,3,C,1.0
202506040803,4,C,1.0
202506040803,5,B,2.0
202506040803,6,B,2.0
202506040803,7,C,1.0
202506040803,8,C,1.0
202506040803,9,C,1.0
202506040803,10,C,1.0
202506040803,11,B,2.0
202506040803,12,C,1.0
202506040803,13,C,1.0
202506040803,14,C,1.0
202506040803,15,B,2.0
202506040803,16,C,1.0
202506040804,1,B,2.0
202506040804,2,C,1.0
202506040804,3,C,1.0
202506040804,4,C,1.0
202506040804,5,C,1.0
202506040804,6,C,1.0
202506040804,7,B,2.0
202506040804,8,C,1.0
202506040804,9,B,2.0
202506040804,10,C,1.0
202506040804,11,B,2.0
202506040804,12,C,1.0
202506040804,13,C,1.0
202506040804,14,C,1.0
202506040804,15,C,1.0
202506040804,16,C,1.0
202506040805,1,B,2.0
202506040805,2,C,1.0
202506040805,3,C,1.0
202506040805,4,C,1.0
202506040805,5,B,2.0
202506040805,6,C,1.0
202506040805,7,C,1.0
202506040805,8,B,2.0
202506040805,9,B,2.0
202506040805,10,B,2.0
202506040805,11,C,1.0
202506040805,12,B,2.0
202506040805,13,C,1.0
202506040805,14,C,1.0
202506040805,15,C,1.0
202506040805,16,B,2.0
202506040806,1,B,2.0
202506040806,2,B,2.0
202506040806,3,B,2.0
202506040806,4,B,2.0
202506040806,5,B,2.0
202506040806,6,C,1.0
202506040806,7,C,1.0
202506040806,8,B,2.0
202506040806,10,C,1.0
202506040806,11,C,1.0
202506040806,12,B,2.0
202506040806,13,B,2.0
202506040806,14,B,2.0
202506040806,15,B,2.0
202506040806,16,C,1.0
202506040807,1,B,2.0
202506040807,2,B,2.0
202506040807,3,C,1.0
202506040807,4,B,2.0
202506040807,5,C,1.0
202506040807,6,B,2.0
202506040807,7,C,1.0
202506040807,9,C,1.0
202506040807,10,C,1.0
202506040807,11,B,2.0
202506040807,12,B,2.0
202506040807,13,C,1.0
202506040807,14,C,1.0
202506040807,15,C,1.0
202506040807,16,C,1.0
202506040808,1,C,1.0
202506040808,2,C,1.0
202506040808,3,B,2.0
202506040808,4,C,1.0
202506040808,5,C,1.0
202506040808,6,C,1.0
202506040808,7,B,2.0
202506040808,8,B,2.0
202506040808,9,B,2.0
202506040808,10,C,1.0
202506040808,11,B,2.0
202506040808,12,B,2.0
202506040808,13,C,1.0
202506040808,14,C,1.0
202506040808,15,B,2.0
202506040809,1,C,1.0
202506040809,2,B,2.0
202506040809,3,B,2.0
202506040809,4,C,1.0
202506040809,5,B,2.0
202506040809,6,C,1.0
202506040809,7,B,2.0
202506040809,8,B,2.0
202506040809,9,B,2.0
202506040810,1,B,2.0
202506040810,2,C,1.0
202506040810,3,C,1.0
202506040810,4,C,1.0
202506040810,5,B,2.0
202506040810,7,B,2.0
202506040810,8,B,2.0
202506040810,9,B,2.0
202506040810,10,C,1.0
202506040810,11,B,2.0
202506040810,12,B,2.0
202506040810,13,B,2.0
202506040810,14,B,2.0
202506040810,15,B,2.0
202506040810,16,B,2.0
202506040811,1,B,2.0
202506040811,2,C,1.0
202506040811,3,B,2.0
202506040811,4,B,2.0
202506040811,5,B,2.0
202506040811,6,B,2.0
202506040811,7,B,2.0
202506040811,8,B,2.0
202506040811,9,C,1.0
202506040811,10,B,2.0
202506040811,11,A,3.0
202506040811,12,B,2.0
202506040811,13,C,1.0
202506040811,14,B,2.0
202506040811,15,B,2.0
202506040811,16,B,2.0
202506040812,1,C,1.0
202506040812,2,C,1.0
202506040812,3,C,1.0
202506040812,4,B,2.0
202506040812,5,B,2.0
202506040812,6,B,2.0
202506040812,7,B,2.0
202506040812,8,C,1.0
202506040812,9,C,1.0
202506040812,10,B,2.0
202506040812,11,B,2.0
202506040812,12,C,1.0
202506040812,13,B,2.0
202506040812,14,C,1.0
202506040812,15,B,2.0
202506040812,16,C,1.0
202506040901,1,C,1.0
202506040901,2,C,1.0
202506040901,3,B,2.0
202506040901,4,B,2.0
202506040901,5,C,1.0
202506040901,6,C,1.0
202506040901,7,C,1.0
202506040901,8,B,2.0
202506040901,10,B,2.0
202506040901,11,C,1.0
202506040901,12,B,2.0
202506040902,2,C,1.0
202506040902,3,C,1.0
202506040902,4,C,1.0
202506040902,5,B,2.0
202506040902,6,C,1.0
202506040902,7,B,2.0
202506040902,8,C,1.0
202506040902,9,B,2.0
202506040902,10,C,1.0
202506040902,11,C,1.0
202506040902,12,B,2.0
202506040902,13,B,2.0
202506040902,14,B,2.0
202506040902,15,C,1.0
202506040902,16,C,1.0
202506040903,1,B,2.0
202506040903,3,B,2.0
202506040903,4,C,1.0
202506040903,5,B,2.0
202506040903,6,C,1.0
202506040903,7,C,1.0
202506040903,8,B,2.0
202506040903,9,C,1.0
202506040903,10,C,1.0
202506040903,12,A,3.0
202506040903,13,B,2.0
202506040903,14,C,1.0
202506040903,15,C,1.0
202506040903,16,B,2.0
202506040904,1,C,1.0
202506040904,2,C,1.0
202506040904,3,C,1.0
202506040904,4,C,1.0
202506040904,6,B,2.0
202506040904,7,C,1.0
202506040904,8,C,1.0
202506040904,10,C,1.0
202506040904,11,C,1.0
202506040904,12,C,1.0
202506040904,13,C,1.0
202506040904,14,B,2.0
202506040904,15,B,2.0
202506040904,16,C,1.0
202506040905,1,B,2.0
202506040905,2,C,1.0
202506040905,4,C,1.0
202506040905,5,C,1.0
202506040905,6,C,1.0
202506040905,7,C,1.0
202506040905,8,C,1.0
202506040905,9,B,2.0
202506040905,10,C,1.0
202506040905,11,B,2.0
202506040905,12,C,1.0
202506040905,13,B,2.0
202506040905,14,B,2.0
202506040905,15,B,2.0
202506040905,16,B,2.0
202506040905,17,C,1.0
202506040906,1,C,1.0
202506040906,2,B,2.0
202506040906,3,C,1.0
202506040906,4,B,2.0
202506040906,5,C,1.0
202506040906,6,C,1.0
202506040906,7,B,2.0
202506040906,8,C,1.0
202506040906,9,C,1.0
202506040906,10,C,1.0
202506040906,11,B,2.0
202506040906,12,C,1.0
202506040906,13,C,1.0
202506040906,14,B,2.0
202506040906,15,B,2.0
202506040907,1,C,1.0
202506040907,2,C,1.0
202506040907,3,B,2.0
202506040907,4,C,1.0
202506040907,5,B,2.0
202506040907,6,B,2.0
202506040907,7,C,1.0
202506040907,8,B,2.0
